Time,X,Y,Z,Rotation 1,Rotation 2,Rotation 3,Elevation
243,-0.036715135,-0.012231205,0.014368835,-1348.144351,47.22076896,89.59598998,0.07859501
243.1,-0.034167442,-0.010601991,0.020007148,-1348.361613,47.3375891,89.4546802,0.087209071
243.2,-0.030542014,-0.008703039,0.024575446,-1348.736802,46.44121898,89.27493011,0.096173791
243.3,-0.025626957,-0.006316574,0.027749753,-1349.238035,44.53648071,89.10159357,0.104503784
243.4,-0.019369904,-0.003297789,0.029208731,-1349.813151,41.65039111,88.97895753,0.111202436
243.5,-0.011903395,3.96E-04,0.028700726,-1350.396743,37.8294501,88.94223843,0.115429206
243.6,-0.00353724,0.004697262,0.026108241,-1350.919983,33.13666276,89.01118919,0.116630381
243.7,0.00528172,0.009432785,0.02149519,-1351.321298,27.64876798,89.18719633,0.114609766
243.8,0.01403528,0.014350117,0.015125479,-1351.555976,21.45413645,89.45414745,0.109530386
243.9,0.022211988,0.019145591,0.007446656,-1351.602831,14.6514183,89.78261124,0.101853637
244,0.029381288,0.023495533,-9.61E-04,-1351.466801,7.348942037,90.13619648,0.092234992
244.1,0.035247836,0.0270839,-0.009465745,-1351.177174,-0.33542288,90.4785119,0.081402402
244.2,0.039675169,0.029626088,-0.017472677,-1350.781959,-8.274300335,90.77920415,0.070043971
244.3,0.042676337,0.030890655,-0.02451493,-1350.33967,-16.33116331,91.01798756,0.058725748
244.4,0.044378378,0.030720539,-0.03031351,-1349.910228,-24.36134158,91.18605119,0.047850634
244.5,0.044973958,0.029053472,-0.034801666,-1349.546528,-32.21388371,91.28500697,0.037658328
244.6,0.044674851,0.025938628,-0.038107924,-1349.288087,-39.73430106,91.32402101,0.028256786
244.7,0.0436779,0.021545298,-0.040506348,-1349.15748,-46.76802645,91.31608433,0.019669959
244.8,0.042147364,0.016159611,-0.042349536,-1349.159782,-53.16435859,91.27455678,0.011885636
244.9,0.040211417,0.010167261,-0.044002127,-1349.28446,-58.78049188,91.2105784,0.004890643
245,0.037967291,0.004022541,-0.045789436,-1349.508968,-63.48538573,91.13196976,-0.001313138
245.1,0.035489459,-0.001793653,-0.047969215,-1349.803076,-67.16319671,91.04342318,-0.006711392
245.2,0.032836847,-0.006822715,-0.05072676,-1350.133132,-69.71610286,90.94761612,-0.011292359
245.3,0.030057276,-0.010679076,-0.054186586,-1350.465605,-71.06654737,90.84673423,-0.015064917
245.4,0.027188905,-0.01309752,-0.058429617,-1350.769773,-71.15891885,90.74368716,-0.018070711
245.5,0.024259742,-0.013971504,-0.063504159,-1351.019478,-69.96073291,90.642655,-0.020384384
245.6,0.021286743,-0.013376596,-0.069421493,-1351.194345,-67.46347232,90.54884236,-0.022100617
245.7,0.018276328,-0.011572845,-0.076132648,-1351.280528,-63.68308556,90.46752895,-0.023311376
245.8,0.015227634,-0.008980456,-0.083489567,-1351.271314,-58.6601098,90.40278559,-0.024080102
245.9,0.012138632,-0.006125524,-0.09120144,-1351.167536,-52.45949332,90.35632664,-0.024420661
246,0.009014021,-0.00355757,-0.098801672,-1350.977657,-45.16985781,90.32677241,-0.024287558
246.1,0.005872744,-0.001747956,-0.105643332,-1350.717338,-36.90228265,90.30973109,-0.023580811
246.2,0.002753093,-9.87E-04,-0.110936746,-1350.408286,-27.78844022,90.29849543,-0.022165006
246.3,-2.85E-04,-0.001300305,-0.113833845,-1350.076366,-17.97818146,90.28531317,-0.019898535
246.4,-0.003163324,-0.00241697,-0.11355003,-1349.749029,-7.636595454,90.26292381,-0.016666848
246.5,-0.00578261,-0.003791191,-0.109500669,-1349.452414,3.059318355,90.22594516,-0.012413088
246.6,-0.008030118,-0.004693478,-0.101421014,-1349.208515,13.92418159,90.17189788,-0.007160651
246.7,-0.009781062,-0.004346691,-0.089439332,-1349.032884,24.76784029,90.10173817,-0.001024407
246.8,-0.010906267,-0.002079943,-0.074084103,-1348.933293,35.39886239,90.0198442,0.005790209
246.9,-0.011284312,0.002535023,-0.056223731,-1348.909435,45.6278459,89.9335311,0.01299905
247,-0.010818365,0.009594524,-0.03695441,-1348.95379,55.27048499,89.85223136,0.020259731
247.1,-0.009454856,0.018836612,-0.0174636,-1349.053326,64.15037295,89.78651128,0.027198227
247.2,-0.007199358,0.029677114,0.001100918,-1349.191727,72.10158058,89.74693717,0.033439387
247.3,-0.004125084,0.041293692,0.017732678,-1349.351751,78.97108432,89.74284588,0.038639554
247.4,-3.71E-04,0.052736398,0.031626496,-1349.517342,84.62103729,89.78112909,0.042519404
247.5,0.003870103,0.063043505,0.042196743,-1349.67527,88.93098911,89.86501065,0.044894471
247.6,0.008373329,0.07134714,0.049063418,-1169.816141,88.19996762,-90.00694881,0.045699716
247.7,0.012906034,0.076960824,0.052020472,-1169.934897,86.85113503,-89.84150796,0.045003578
247.8,0.017253619,0.079447374,0.051001646,-1170.030773,87.07819784,-89.65072029,0.043006754
247.9,0.021240959,0.07866773,0.046056766,-1170.106827,88.91145477,-89.45108069,0.040022189
248,0.024747716,0.074809857,0.037347563,-990.1691745,87.64579339,-269.2617292,0.03643551
248.1,0.027716886,0.068392135,0.025167001,-990.2258855,82.61840533,-269.1018413,0.032649165
248.2,0.03015716,0.060230885,0.009979333,-990.2855336,76.06013965,-268.9875449,0.029017893
248.3,0.032139625,0.051360212,-0.007530228,-990.3555498,68.05377142,-268.9289146,0.025786732
248.4,0.03378759,0.042897105,-0.026416481,-990.4403944,58.71042097,-268.9276851,0.023044374
248.5,0.035256382,0.035857987,-0.045472596,-990.5399171,48.16810595,-268.9763161,0.020703384
248.6,0.036700588,0.03095286,-0.063291445,-990.6481346,36.58939169,-269.0587155,0.018514578
248.7,0.038231168,0.028403098,-0.078402549,-990.7528961,24.15821688,-269.152815,0.016116186
248.8,0.039873552,0.027838519,-0.089472681,-990.8367366,11.07603198,-269.234545,0.013110764
248.9,0.041544516,0.028319484,-0.095529445,-990.8790224,-2.442591334,-269.2825203,0.009155944
249,0.043063346,0.02849848,-0.096147336,-990.8593036,-16.17458634,-269.2825339,0.00405073
249.1,0.044199418,0.026892789,-0.091536984,-990.7613519,-29.89296494,-269.2308362,-0.002201488
249.2,0.044740349,0.022202702,-0.082504481,-990.5773397,-43.37109676,-269.13548,-0.009368274
249.3,0.044554222,0.013594562,-0.070288844,-990.3110921,-56.38648667,-269.0152413,-0.017009561
249.4,0.043623261,8.80E-04,-0.056324273,-989.9798553,-68.72393592,-268.8962936,-0.024543293
249.5,0.042042375,-0.015441713,-0.041994799,-989.6137435,-80.17816316,-268.8072279,-0.031343933
249.6,0.039992537,-0.034277175,-0.028444013,-1169.252882,-89.44403877,-448.773362,-0.036855073
249.7,0.037705615,-0.054122213,-0.016478764,-1168.94232,-80.321884,-448.8115701,-0.040693931
249.8,0.035432734,-0.073289759,-0.006573084,-1168.725585,-72.61859858,-448.9266246,-0.042726861
249.9,0.033418469,-0.090128042,0.001049544,-1168.637872,-66.47926938,-449.1098718,-0.043100751
250,0.03187665,-0.103197947,0.006293615,-1168.700054,-62.02830148,-449.3404931,-0.042224222
250.1,0.03096397,-0.111397415,0.009068745,-1168.914692,-59.36655627,-449.58903,-0.040702661
250.2,0.030752681,-0.114037864,0.009198138,-1169.264705,-58.56827791,-449.8225269,-0.039240164
250.3,0.031209195,-0.110886104,0.006377389,-1169.715074,-59.67804704,-450.0101522,-0.038527426
250.4,0.03218738,-0.102184631,1.91E-04,-1170.217271,-62.70815802,-450.1282871,-0.0391364
250.5,0.033443194,-0.088655196,-0.00981088,-1170.715677,-67.63668592,-450.1641046,-0.041439948
250.6,0.034671534,-0.071478948,-0.023989404,-1171.15494,-74.40658501,-450.1170515,-0.045568558
250.7,0.035558842,-0.052234996,-0.042448353,-1171.487051,-82.92601656,-449.998172,-0.051408212
250.8,0.035838205,-0.032774117,-0.064858876,-991.6771095,-86.93007153,-629.8275694,-0.058635373
250.9,0.035330523,-0.015010863,-0.090311877,-991.707012,-75.31718583,-629.6306345,-0.06677876
251,0.033958569,-6.40E-04,-0.117255658,-991.5767057,-62.41759494,-629.4338568,-0.075294042
251.1,0.031731028,0.009182995,-0.143572331,-991.3031225,-48.43591767,-629.261012,-0.083637404
251.2,0.02870669,0.01411637,-0.166820541,-990.9171621,-33.59444936,-629.13033,-0.091326492
251.3,0.024958236,0.01477454,-0.184620827,-990.4594712,-18.12838757,-629.0529303,-0.097981669
251.4,0.020553326,0.012658462,-0.195099831,-989.9756547,-2.281297057,-629.0325695,-0.103345445
251.5,0.015558852,0.00986346,-0.197269067,-989.5115638,13.69909697,-629.0665292,-0.107282227
251.6,0.010059376,0.00862584,-0.191219643,-989.1091974,29.56473678,-629.1471664,-0.109763326
251.7,0.004173169,0.010831701,-0.178069457,-988.8034235,45.07069713,-629.2638807,-0.11084329
251.8,-0.001947051,0.017625509,-0.159682661,-988.6196231,59.97836363,-629.4049924,-0.11063318
251.9,-0.00813037,0.02921721,-0.138254449,-988.5722421,74.05848442,-629.5593478,-0.109275087
252,-0.014212428,0.04491486,-0.115887187,-988.6642242,87.09405071,-629.7175828,-0.10692059
252.1,-0.020056887,0.063338131,-0.094268247,-808.887112,81.11678141,-449.8728244,-0.103714531
252.2,-0.025565658,0.08272478,-0.07450965,-809.2219347,70.75783648,-450.0210258,-0.099784665
252.3,-0.030676847,0.101237647,-0.057151433,-809.6407687,61.99212196,-450.1608808,-0.095237396
252.4,-0.03535486,0.117205747,-0.042287346,-810.1088962,54.95922985,-450.293325,-0.090159576
252.5,-0.039578989,0.129271969,-0.029752824,-810.5875217,49.77286914,-450.4207831,-0.084625961
252.6,-0.043335494,0.136454985,-0.019318875,-811.0368594,46.51885091,-450.546083,-0.078711092
252.7,-0.046615202,0.138154358,-0.010851845,-811.4192817,45.25343201,-450.6713623,-0.07250325
252.8,-0.049415819,0.134133324,-0.004416681,-811.7023179,46.00223931,-450.7970173,-0.066116922
252.9,-0.051746428,0.124506809,-3.14E-04,-811.8611129,48.75969937,-450.9209647,-0.059699579
253,-0.053631216,0.109747596,9.53E-04,-811.8802375,53.48911701,-451.0385123,-0.053428823
253.1,-0.055110816,0.090705343,-0.001220116,-811.7546235,60.12332074,-451.1428776,-0.047497501
253.2,-0.056241427,0.068615474,-0.007366095,-811.4897146,68.56587851,-451.2264518,-0.042087087
253.3,-0.05709381,0.045062564,-0.017731411,-811.1008719,78.69278143,-451.2825754,-0.037332916
253.4,-0.057753917,0.021861989,-0.032044835,-990.6122898,89.64545421,-271.3075006,-0.033287989
253.5,-0.058324061,8.40E-04,-0.049337503,-990.0554996,76.6213763,-271.3020979,-0.029893978
253.6,-0.058919117,-0.016473727,-0.067885257,-989.4676184,62.4280383,-271.2728169,-0.026968109
253.7,-0.059650417,-0.029176498,-0.085334919,-988.8893404,47.27627108,-271.2315079,-0.024212379
253.8,-0.060595095,-0.037253994,-0.099031396,-988.3626304,31.3919285,-271.194099,-0.02124731
253.9,-0.061759535,-0.041662578,-0.106494583,-987.9280733,15.01308194,-271.1780344,-0.017667098
254,-0.063055605,-0.044171926,-0.105928958,-987.6218896,-1.612893144,-271.1991465,-0.013107714
254.1,-0.064307109,-0.046979681,-0.096617885,-987.4726636,-18.2323772,-271.2683841,-0.007315666
254.2,-0.06528949,-0.052195106,-0.079079501,-987.4981607,-34.58882245,-271.3892307,-2.04E-04
254.3,-0.065786183,-0.061340459,-0.054936804,-987.7025541,-50.42641238,-271.5562971,0.008117808
254.4,-0.065635815,-0.075013652,-0.02654916,-988.074656,-65.49408289,-271.7555883,0.017343245
254.5,-0.064752311,-0.092796594,0.003474495,-988.5875554,-79.54987455,-271.9663202,0.027005639
254.6,-0.063118495,-0.113407672,0.032737445,-809.2001259,-87.63440747,-92.16408647,0.036539728
254.7,-0.060768764,-0.135022,0.059378482,-809.8602773,-76.26852873,-92.32473935,0.045360921
254.8,-0.057777103,-0.155645981,0.082205929,-810.5099991,-66.53930674,-92.42814841,0.052946413
254.9,-0.054256476,-0.173441783,0.100656875,-811.091337,-58.60647915,-92.46122019,0.058903983
255,-0.050363608,-0.186939582,0.114639737,-811.5527572,-52.59929363,-92.41954921,0.063017246
255.1,-0.046298742,-0.195127621,0.124331236,-811.8548292,-48.61392947,-92.30754093,0.065261481
255.2,-0.042293537,-0.197450593,0.129986331,-811.9744873,-46.71191304,-92.13702526,0.065790468
255.3,-0.038587511,-0.193764612,0.131797522,-811.9072577,-46.9195303,-91.92483861,0.064900325
255.4,-0.035398781,-0.184293196,0.129820094,-811.6671151,-49.22817522,-91.68996206,0.062980088
255.5,-0.032896619,-0.169609025,0.123968519,-811.2841874,-53.59547672,-91.45078933,0.060459742
255.6,-0.031181661,-0.150641352,0.114084788,-810.8006646,-59.94704721,-91.22305033,0.057764877
255.7,-0.030276917,-0.128685206,0.100073978,-810.2656832,-68.17862045,-91.01860911,0.055283575
255.8,-0.03012999,-0.10537228,0.082091056,-809.7299232,-78.15850354,-90.84524524,0.053346848
255.9,-0.030624883,-0.082561493,0.0607436,-809.2405948,-89.73010758,-90.70702271,0.052220237
256,-0.031600457,-0.062124457,0.037253216,-988.8373968,-77.28533899,-270.605084,0.052101869
256.1,-0.032871827,-0.045636248,0.013505828,-988.5497434,-63.08611336,-270.5383462,0.053122145
256.2,-0.034250472,-0.034029394,-0.008069652,-988.3951489,-47.88713929,-270.5039698,0.055341784
256.3,-0.035558872,-0.027308965,-0.024815015,-988.3788931,-31.91703686,-270.4974948,0.058747739
256.4,-0.036636915,-0.024438424,-0.034305215,-988.4944462,-15.41507614,-270.5127125,0.063249231
256.5,-0.03734079,-0.023472916,-0.034849286,-988.7247056,1.372050108,-270.541611,0.068677961
256.6,-0.037539531,-0.021941768,-0.025882123,-989.0436822,18.19352196,-270.5745325,0.074796647
256.7,-0.037116788,-0.017391946,-0.008116767,-989.4187006,34.79776476,-270.6008766,0.081318346
256.8,-0.035982434,-0.007939457,0.016599836,-989.8130416,50.93584204,-270.6102134,0.087935986
256.9,-0.034090884,0.007330919,0.045684252,-990.188982,66.36482956,-270.5938141,0.09435814
257,-0.031455938,0.028220668,0.076340646,-990.5111893,80.85116902,-270.5460848,0.100344359
257.1,-0.028151292,0.053538084,0.106055401,-810.750128,85.82605341,-450.4656916,0.105732377
257.2,-0.024292888,0.081410162,0.132937789,-810.885236,73.87187682,-450.35591,0.110450605
257.3,-0.020009207,0.109668613,0.155851916,-810.9073248,63.47223079,-450.2240805,0.114512396
257.4,-0.015411316,0.136199847,0.174357876,-810.8197618,54.79093058,-450.0801616,0.117992887
257.5,-0.010573329,0.159191251,0.188526392,-810.6382222,47.96675881,-449.93474,0.120993597
257.6,-0.00552767,0.177256614,0.198703393,-810.3887564,43.11082898,-449.7968795,0.123603156
257.7,-2.73E-04,0.189464137,0.205286592,-810.1044429,40.30439646,-449.6723447,0.12586369
257.8,0.005210756,0.195309043,0.208552614,-809.821072,39.59715769,-449.5626655,0.127751028
257.9,0.010947011,0.194674552,0.208551869,-809.5724668,41.00618132,-449.4651919,0.129173354
258,0.016949182,0.187811986,0.205077142,-809.3861871,44.51554276,-449.3742274,0.129988187
258.1,0.023211898,0.175352037,0.1977081,-809.280326,50.0766623,-449.2828668,0.130032773
258.2,0.029705029,0.15833579,0.185932502,-809.2617888,57.6092852,-449.1850312,0.129159519
258.3,0.036369499,0.138232932,0.169338882,-809.3262863,67.00301512,-449.0773122,0.1272669
258.4,0.043115012,0.116899639,0.147859186,-809.4599121,78.11935973,-448.959915,0.124317584
258.5,0.049822457,0.096429914,0.122013599,-629.6418634,89.20600667,-628.8366797,0.120339107
258.6,0.05635519,0.078878403,0.093083613,-629.8477389,75.1606174,-628.7140505,0.11540723
258.7,0.062580884,0.06588088,0.063128032,-630.0528837,59.95244989,-628.5993374,0.109616865
258.8,0.068398982,0.058256663,0.03477915,-630.2352156,43.80699943,-628.4986536,0.10304888
258.9,0.073761724,0.055720005,0.01081701,-630.377222,26.96407566,-628.4152229,0.09574232
259,0.078675933,0.05682585,-0.006395194,-630.4671073,9.674366172,-628.3483963,0.087680225
259.1,0.08318124,0.059215635,-0.015457775,-630.4991136,-7.804274037,-628.2936796,0.078793756
259.2,0.087314114,0.060126312,-0.016285142,-630.4732613,-25.21083953,-628.2438124,0.068984578
259.3,0.091075294,0.057023499,-0.010134387,-630.3948371,-42.28540404,-628.1906257,0.058160755
259.4,0.09441524,0.048168175,7.04E-04,-630.2737651,-58.77345679,-628.1272689,0.046277829
259.5,0.097240075,0.032952733,0.013449877,-630.1239108,-74.43021063,-628.0501697,0.033375291
259.6,0.099430129,0.011933905,0.02543507,-629.9624588,-89.02467881,-627.9604347,0.019599514
259.7,0.100860752,-0.013399805,0.034587577,-809.8089894,-77.65662807,-807.8641272,0.005207154
259.8,0.101420231,-0.041010335,0.039689969,-809.6843521,-65.80647526,-807.7716055,-0.009452709
259.9,0.101024985,-0.068707131,0.040394261,-809.6090288,-55.59433499,-807.6957767,-0.023974898
260,0.099633567,-0.094458021,0.037049498,-809.6011536,-47.16431745,-807.6498505,-0.037946394
260.1,0.097258136,-0.116571471,0.030431828,-809.6742571,-40.63366964,-807.6449055,-0.050997709
260.2,0.093969762,-0.133761495,0.02146161,-809.8350125,-36.09171337,-807.6877444,-0.062848175
260.3,0.089893669,-0.145137668,0.010964888,-810.0814525,-33.59904607,-807.7794875,-0.073337334
260.4,0.085193194,-0.150169641,-4.93E-04,-810.4018567,-33.18700808,-807.9150804,-0.082437243
260.5,0.080044962,-0.14866519,-0.012697821,-810.7747372,-34.85723522,-808.0837929,-0.090243917
260.6,0.074609838,-0.14078179,-0.025794344,-811.1699729,-38.58137196,-808.2706669,-0.096949413
260.7,0.06900607,-0.127070904,-0.040227458,-811.5511794,-44.30096896,-808.4586474,-0.102798971
260.8,0.063291185,-0.108534314,-0.056603212,-811.8789671,-51.92763673,-808.6310823,-0.108039663
260.9,0.0574583,-0.086655125,-0.075483367,-812.1148954,-61.34360916,-808.7742841,-0.112868115
261,0.051450271,-0.063357115,-0.097131141,-812.225647,-72.40288754,-808.8796807,-0.11738513
261.1,0.045189627,-0.040850677,-0.121253528,-812.1868788,-84.9330335,-808.9453871,-0.121564376
261.2,0.038615718,-0.021348767,-0.146810979,-991.9864897,-81.2622781,-628.9767873,-0.125240864
261.3,0.031715218,-0.006681875,-0.171976134,-991.62673,-66.39992307,-628.9860491,-0.128122654
261.4,0.024533583,0.002104026,-0.194303915,-991.1249911,-50.71329057,-628.9904546,-0.129826228
261.5,0.017165102,0.005043297,-0.211118192,-990.513054,-34.44771074,-629.0098318,-0.129932372
261.6,0.009732953,0.003320605,-0.220039502,-989.8347684,-17.85547028,-629.0632302,-0.128055721
261.7,0.002377869,-9.44E-04,-0.219509214,-989.1423033,-1.190773579,-629.1654235,-0.12391784
261.8,-0.004733438,-0.005159296,-0.209146678,-988.4912702,15.29518753,-629.3238771,-0.11741173
261.9,-0.011387487,-0.006834285,-0.189827293,-987.935163,31.35872695,-629.5366784,-0.108645587
262,-0.017313505,-0.004102955,-0.163468912,-987.5197782,46.76759615,-629.7920046,-0.097955944
262.1,-0.022204034,0.003954129,-0.132614374,-987.2782832,61.30417165,-630.0693717,-0.085885068
262.2,-0.025768887,0.017237756,-0.099952117,-987.2276442,74.76794299,-630.3425861,-0.073123869
262.3,-0.027802868,0.03477931,-0.067906998,-987.3669527,86.97737059,-630.5839787,-0.06042857
262.4,-0.028238194,0.055022985,-0.038380988,-807.6779841,82.22880451,-450.7691433,-0.048525337
262.5,-0.027160445,0.07614249,-0.012659413,-808.127916,72.99047506,-450.8812267,-0.038020516
262.6,-0.024784729,0.096317671,0.008547362,-808.6738735,65.42517312,-450.913916,-0.029333914
262.7,-0.021405209,0.113934122,0.024977485,-809.2685234,59.62703919,-450.8723406,-0.022668346
262.8,-0.0173382,0.127702385,0.03665616,-809.8657688,55.66553972,-450.7716909,-0.018021152
262.9,-0.012876355,0.136713684,0.043737993,-810.4257077,53.58414202,-450.6337006,-0.015234013
263,-0.008263147,0.140456215,0.046379097,-810.9178706,53.39889363,-450.4818928,-0.014068395
263.1,-0.00368802,0.138812974,0.044655301,-811.3224569,55.09728847,-450.3364849,-0.014287617
263.2,7.03E-04,0.132052332,0.038536526,-811.6295627,58.63754968,-450.2102972,-0.015724517
263.3,0.004791424,0.120812684,0.027922528,-811.8367906,63.94865697,-450.1065944,-0.018316969
263.4,0.008463735,0.106070861,0.012738361,-811.9461351,70.93124132,-450.0195164,-0.022101338
263.5,0.011598143,0.089079052,-0.006923468,-811.9610454,79.45937454,-449.9368847,-0.027164833
263.6,0.014049265,0.071254969,-0.030642318,-811.8846088,89.38325008,-449.8448957,-0.033568777
263.7,0.015640892,0.054020349,-0.057532936,-991.7192244,79.46753662,-629.7333742,-0.041263395
263.8,0.016170831,0.038601346,-0.086182602,-991.4680237,67.2803891,-629.6003017,-0.050018293
263.9,0.015436975,0.025825752,-0.114703104,-991.1373469,54.2560209,-629.4543064,-0.059390291
264,0.013288255,0.015968304,-0.140913352,-990.7396455,40.60502382,-629.3144036,-0.068741937
264.1,0.009690044,0.008695791,-0.162630394,-990.2955466,26.54480792,-629.2068076,-0.077311798
264.2,0.004777979,0.003143831,-0.178008869,-989.8343654,12.29687878,-629.1595222,-0.084324453
264.3,-0.001130185,-0.001880083,-0.18584545,-989.3923361,-1.91559144,-629.1959135,-0.089117365
264.4,-0.007580095,-0.007613879,-0.185768738,-989.008698,-15.87021091,-629.3288768,-0.091256383
264.5,-0.014071253,-0.015052793,-0.178266704,-988.720143,-29.34803537,-629.5570119,-0.090613098
264.6,-0.020156849,-0.024731729,-0.164552599,-988.5548388,-42.13669716,-629.8638308,-0.087385474
264.7,-0.025514876,-0.036628935,-0.146316126,-988.5272789,-54.03409439,-630.2203599,-0.082056283
264.8,-0.029970972,-0.05020174,-0.125432491,-988.6351959,-64.85257104,-630.5905015,-0.075298559
264.9,-0.033478852,-0.06452655,-0.103699841,-988.859472,-74.42334629,-630.9379259,-0.067849906
265,-0.036079966,-0.078491941,-0.082653366,-989.1670969,-82.60093371,-631.2329423,-0.060384754
265.1,-0.037863776,-0.090990618,-0.063473843,-989.5167275,-89.26696611,-631.457594,-0.053413598
265.2,-0.038939558,-0.101070516,-0.046981715,-809.8656459,-85.66681438,-451.6078837,-0.047230887
265.3,-0.039419968,-0.108027816,-0.033691723,-810.1766858,-82.256699,-451.6926053,-0.041920382
265.4,-0.039412618,-0.111446276,-0.023896743,-810.4235972,-80.52654379,-451.7292493,-0.037411757
265.5,-0.039017372,-0.111199908,-0.017752074,-810.5938055,-80.46839839,-451.7380807,-0.033569068
265.6,-0.038329951,-0.107438423,-0.015337572,-810.6880553,-82.04419133,-451.7360727,-0.030283719
265.7,-0.037452616,-0.100568049,-0.016683854,-810.7173295,-85.18803178,-451.7322614,-0.027544084
265.8,-0.036509253,-0.091229506,-0.021757947,-810.6979932,-89.80881185,-451.7257796,-0.025460956
265.9,-0.03565805,-0.08026544,-0.03041351,-990.6464681,-84.2071893,-631.7070735,-0.024240727
266,-0.035092961,-0.068665169,-0.042320471,-990.5749697,-76.99380602,-631.6619123,-0.024113235
266.1,-0.035028405,-0.057478063,-0.056897126,-990.4893396,-68.70265305,-631.5770199,-0.025234459
266.2,-0.035669401,-0.047696579,-0.07327164,-990.3893661,-59.50070118,-631.445771,-0.027592095
266.3,-0.037177332,-0.040123802,-0.090296596,-990.2714497,-49.56769367,-631.2722295,-0.03094231
266.4,-0.039644692,-0.035252098,-0.106628366,-990.1325783,-39.09300436,-631.0724055,-0.034798504
266.5,-0.043087095,-0.033184718,-0.120864697,-989.9743092,-28.27197493,-630.8721853,-0.038479555
266.6,-0.047450446,-0.033625595,-0.131715074,-989.8054805,-17.30158805,-630.7023732,-0.041209384
266.7,-0.052622948,-0.035945598,-0.138165772,-989.64256,-6.375773269,-630.5920793,-0.042245891
266.8,-0.058441751,-0.039311424,-0.139601797,-989.5074111,4.319392848,-630.5621016,-0.041009075
266.9,-0.064692713,-0.042845443,-0.135859802,-989.4228329,14.61017591,-630.6200011,-0.037177751
267,-0.071111307,-0.045778349,-0.127206653,-989.4069253,24.33895393,-630.7582373,-0.030731892
267.1,-0.077395529,-0.047562856,-0.114257373,-989.467837,33.36698015,-630.955739,-0.021931223
267.2,-0.083234921,-0.047931109,-0.097857744,-989.6002812,41.57601718,-631.1826926,-0.011236805
267.3,-0.088349216,-0.046894323,-0.078959249,-989.7849012,48.86887995,-631.4071462,8.03E-04
267.4,-0.092522778,-0.044694897,-0.058508039,-989.9908792,55.16914547,-631.6019637,0.013675069
267.5,-0.095621981,-0.041727383,-0.037361853,-990.1813322,60.42036566,-631.7501788,0.026994142
267.6,-0.097589664,-0.038445935,-0.016240833,-990.3202719,64.58514864,-631.84755,0.040555111
267.7,-0.098420538,-0.035274196,0.004288216,-990.3796809,67.64439037,-631.9017612,0.054321767
267.8,-0.098127753,-0.032530937,0.023799492,-990.3449357,69.59682726,-631.9284604,0.068365365
267.9,-0.096712857,-0.030381383,0.04197704,-990.2174024,70.4588791,-631.9454949,0.082769971
268,-0.094148763,-0.028820075,0.058576111,-990.0136989,70.26456705,-631.9667368,0.097533083
268.1,-0.090380266,-0.02768614,0.073388301,-989.7617673,69.06524047,-631.997377,0.112490541
268.2,-0.085341468,-0.0267061,0.08621946,-989.4949118,66.92886658,-632.0317875,0.12728774
268.3,-0.078984872,-0.025554219,0.096885137,-989.2451591,63.93853463,-632.054655,0.141406301
268.4,-0.07131391,-0.023917323,0.105223447,-989.0376102,60.19019512,-632.0449561,0.154240129
268.5,-0.062409509,-0.021550909,0.111120053,-988.886943,55.78968865,-631.9816608,0.165201286
268.6,-0.052441914,-0.01831628,0.114536755,-988.7967572,50.84933086,-631.849681,0.173828056
268.7,-0.041662354,-0.014193268,0.115533784,-988.7615817,45.48437778,-631.6443519,0.179866945
268.8,-0.030374374,-0.009268649,0.114277519,-988.7707888,39.80977465,-631.3733163,0.183307384
268.9,-0.018891172,-0.003705476,0.111028947,-988.8130745,33.93747853,-631.0552071,0.184360522
269,-0.007490438,0.002297666,0.10611321,-988.8802768,27.97450311,-630.7156237,0.18338827
269.1,0.003620321,0.008546709,0.099875338,-988.9694039,22.02167394,-630.3813338,0.180801773
269.2,0.014317894,0.014881557,0.092630848,-989.0824367,16.17293514,-630.0742826,0.176956133
269.3,0.024553681,0.021188632,0.084621675,-989.2241836,10.51491743,-629.8070242,0.172068719
269.4,0.034324765,0.027395552,0.075987265,-989.3988384,5.126482151,-629.5806102,0.166181583
269.5,0.043636251,0.033452399,0.066757426,-989.6065308,0.0780007,-629.3855332,0.159176401
269.6,0.052467231,0.039307594,0.056869071,-989.8409702,-4.56973038,-629.2052982,0.150836351
269.7,0.060750391,0.044887211,0.046203319,-990.0889812,-8.766880771,-629.0217163,0.140937063
269.8,0.068369977,0.050084621,0.03463484,-990.3322452,-12.47608842,-628.820376,0.129341628
269.9,0.075176813,0.054763842,0.022082455,-990.5508386,-15.67376955,-628.5949388,0.116074281
270,0.081014484,0.058775906,0.008549747,-990.7276244,-18.35093562,-628.3491544,0.101353737
270.1,0.08574871,0.061983846,-0.005853155,-990.852248,-20.51326594,-628.0961301,0.085578345
270.2,0.089292064,0.064289451,-0.020910839,-990.9237054,-22.18032728,-627.8552156,0.069268073
270.3,0.091618866,0.065654278,-0.036325663,-990.9505891,-23.38398761,-627.6473525,0.052979323
270.4,0.092767887,0.066108666,-0.051756341,-990.9489225,-24.16619795,-627.4902445,0.037214876
270.5,0.092833787,0.065746158,-0.066862561,-990.9380352,-24.57646522,-627.3945057,0.022351314
270.6,0.091950461,0.064704552,-0.081345633,-990.9355422,-24.66930457,-627.3618642,0.008600344
270.7,0.09027081,0.063138962,-0.094977126,-990.952645,-24.50196664,-627.385606,-0.003989548
